"","year","NAME","month_min","day_min","hour_min","DIST2LAND_min","LANDFALL_min","USA_WIND_min","USA_PRES_min","USA_SSHS_min","STORM_SPEE_min","STORM_DIR_min","depth_min","avg_Global_ocean_SST_anom_min","North_Atlantic_SST_anom_min","GISTEMP_min","CO2_avg_annual_min","nao_min","AMO_min","month_mean","day_mean","hour_mean","DIST2LAND_mean","LANDFALL_mean","USA_WIND_mean","USA_PRES_mean","USA_SSHS_mean","STORM_SPEE_mean","STORM_DIR_mean","depth_mean","avg_Global_ocean_SST_anom_mean","North_Atlantic_SST_anom_mean","GISTEMP_mean","CO2_avg_annual_mean","nao_mean","AMO_mean","month_max","day_max","hour_max","DIST2LAND_max","LANDFALL_max","USA_WIND_max","USA_PRES_max","USA_SSHS_max","STORM_SPEE_max","STORM_DIR_max","depth_max","avg_Global_ocean_SST_anom_max","North_Atlantic_SST_anom_max","GISTEMP_max","CO2_avg_annual_max","nao_max","AMO_max"
"178",1990,"HORTENSE",8,25,0,1168,1179,20,993,-1,7,7,-5847,-0.0809373333333333,-0.309014666666667,0.3,354.39,0.97,0.047,8,27.75,10.2115384615385,1852.69230769231,1841.37254901961,38.2115384615385,1002.76923076923,-0.442307692307692,12.2884615384615,304.615384615385,-4590.40384615385,-0.0809373333333333,-0.309014666666667,0.3,354.39,0.97,0.047,8,31,21,2148,2141,55,1014,0,19,357,-1868,-0.0809373333333333,-0.309014666666667,0.3,354.39,0.97,0.047
"179",1990,"ISIDORE",9,4,0,588,586,25,978,-4,3,2,-6163,-0.0809373333333333,-0.309014666666667,0.3,354.39,1.06,0.141,9,10.3211009174312,10.2935779816514,1548.80733944954,1536.49074074074,58.6146788990826,992.045871559633,0.44954128440367,11.1192660550459,245.587155963303,-4768.10091743119,-0.0809373333333333,-0.309014666666667,0.3,354.39,1.06,0.141,9,17,21,2425,2414,85,1010,2,22,357,-2291,-0.0809373333333333,-0.309014666666667,0.3,354.39,1.06,0.141
"180",1990,"JOSEPHINE",9,1,0,1030,1044,25,980,-1,1,0,-6184,-0.0809373333333333,-0.309014666666667,0.3,354.39,0.23,0.107,9.36585365853658,17.4634146341463,10.4634146341463,2010.56910569106,2005.41803278689,36.6341463414634,1004.28455284553,-0.463414634146341,7.68292682926829,242.528455284553,-4460.9593495935,-0.0809373333333333,-0.309014666666667,0.347560975609756,354.39,0.756341463414634,0.128560975609756,10,30,21,2287,2279,75,1012,1,31,358,-2360,-0.0809373333333333,-0.309014666666667,0.43,354.39,1.06,0.141
"181",1990,"KLAUS",10,3,0,112,105,30,985,-1,2,279,-7215,-0.0809373333333333,-0.309014666666667,0.43,354.39,0.23,0.107,10,6.06122448979592,10.530612244898,382.612244897959,371.125,49.4489795918367,999.408163265306,0.0204081632653061,6.93877551020408,306.061224489796,-4607.12244897959,-0.0809373333333333,-0.309014666666667,0.43,354.39,0.23,0.107,10,9,21,647,642,70,1008,1,15,335,-736,-0.0809373333333333,-0.309014666666667,0.43,354.39,0.23,0.107
"182",1990,"LILI",10,6,0,0,0,40,987,-4,3,4,-5654,-0.0809373333333333,-0.309014666666667,0.43,354.39,0.23,0.107,10,10.4078947368421,10.4605263157895,1143.31578947368,1132.53333333333,53.7105263157895,994.828947368421,-1.03947368421053,13.8421052631579,199.828947368421,-4296.27631578947,-0.0809373333333333,-0.309014666666667,0.43,354.39,0.23,0.107,10,15,21,1773,1770,65,1000,1,38,353,99,-0.0809373333333333,-0.309014666666667,0.43,354.39,0.23,0.107
"183",1990,"MARCO",10,9,0,0,0,15,989,-4,3,0,-1510,-0.0809373333333333,-0.309014666666667,0.43,354.39,0.23,0.107,10,11.0606060606061,10.5454545454545,35.1212121212121,29.84375,31.3939393939394,999.787878787879,-1.39393939393939,8.66666666666667,204.575757575758,-82,-0.0809373333333333,-0.309014666666667,0.43,354.39,0.23,0.107,10,13,21,138,134,55,1007,0,16,356,189,-0.0809373333333333,-0.309014666666667,0.43,354.39,0.23,0.107
"184",1990,"NANA",10,16,0,504,500,20,989,-1,2,41,-5951,-0.0809373333333333,-0.309014666666667,0.43,354.39,0.23,0.107,10,18.3333333333333,10,846.755555555556,834.590909090909,50.6666666666667,999.511111111111,0.133333333333333,6.4,237.133333333333,-5447.6,-0.0809373333333333,-0.309014666666667,0.43,354.39,0.23,0.107,10,21,21,1179,1168,75,1010,1,14,352,-4734,-0.0809373333333333,-0.309014666666667,0.43,354.39,0.23,0.107
"185",1991,"ANA",6,1,0,0,0,20,1000,-3,5,0,-5518,-0.090331,-0.333629666666667,0.51,355.61,-0.82,-0.136,6.75510204081633,9.40816326530612,10.530612244898,251.816326530612,230.291666666667,27.5510204081633,1008.65306122449,-1.77551020408163,14.7142857142857,121.34693877551,-1739.0612244898,-0.090331,-0.333629666666667,0.51734693877551,355.61,-0.570816326530612,-0.119387755102041,7,30,21,1087,1047,45,1012,0,29,349,35,-0.090331,-0.333629666666667,0.54,355.61,-0.49,-0.114
"186",1991,"BOB",8,16,0,0,0,10,950,-4,1,6,-5601,-0.090331,-0.333629666666667,0.42,355.61,1.23,-0.115,8,22.0666666666667,10.4,448.638095238095,432.798076923077,39.1809523809524,999.266666666667,-2.32380952380952,12.9238095238095,120.914285714286,-3312.41904761905,-0.090331,-0.333629666666667,0.42,355.61,1.23,-0.115,8,29,21,1417,1336,100,1015,3,29,356,237,-0.090331,-0.333629666666667,0.42,355.61,1.23,-0.115
"187",1991,"CLAUDETTE",9,4,0,1043,1041,15,944,-4,1,5,-6250,-0.090331,-0.333629666666667,0.5,355.61,0.48,-0.044,9,9.13095238095238,10.75,1352.64285714286,1338.34939759036,52.4047619047619,992.988095238095,-0.333333333333333,10.5357142857143,147.595238095238,-4740.77380952381,-0.090331,-0.333629666666667,0.5,355.61,0.48,-0.044,9,14,21,1964,1894,115,1018,4,25,355,-1925,-0.090331,-0.333629666666667,0.5,355.61,0.48,-0.044
"188",1991,"DANNY",9,7,0,671,676,25,998,-1,14,262,-5565,-0.090331,-0.333629666666667,0.5,355.61,0.48,-0.044,9,8.83783783783784,9.89189189189189,1305.75675675676,1297.22222222222,36.4594594594595,1003.35135135135,-0.378378378378378,18.1351351351351,279.189189189189,-4755.16216216216,-0.090331,-0.333629666666667,0.5,355.61,0.48,-0.044,9,11,21,1651,1620,45,1010,0,24,296,-2615,-0.090331,-0.333629666666667,0.5,355.61,0.48,-0.044
"189",1991,"ERIKA",9,8,0,1033,1033,25,997,-4,14,8,-5808,-0.090331,-0.333629666666667,0.5,355.61,0.48,-0.044,9,10.3030303030303,10.7272727272727,1578.24242424242,1554.9375,37.6666666666667,1004.24242424242,-0.666666666666667,21.7272727272727,128.575757575758,-3965.51515151515,-0.090331,-0.333629666666667,0.5,355.61,0.48,-0.044,9,12,21,1849,1828,50,1013,0,32,335,-581,-0.090331,-0.333629666666667,0.5,355.61,0.48,-0.044
"190",1991,"FABIAN",10,15,0,0,0,25,1002,-4,8,25,-4593,-0.090331,-0.333629666666667,0.32,355.61,-0.19,-0.269,10,15.5882352941176,9.88235294117647,142.294117647059,102.1875,36.8235294117647,1006.47058823529,-0.941176470588235,18.9411764705882,41.3529411764706,-2365.58823529412,-0.090331,-0.333629666666667,0.32,355.61,-0.19,-0.269,10,17,21,494,306,40,1010,0,49,50,14,-0.090331,-0.333629666666667,0.32,355.61,-0.19,-0.269
"191",1991,"GRACE",10,25,0,744,744,25,980,-4,1,0,-5512,-0.090331,-0.333629666666667,0.32,355.61,-0.19,-0.269,10,27.3030303030303,10.7272727272727,969.272727272727,944.25,55.4848484848485,990.548387096774,-0.606060606060606,10.2424242424242,199.818181818182,-5099.75757575758,-0.090331,-0.333629666666667,0.32,355.61,-0.19,-0.269,10,29,21,1374,1345,86,1008,2,39,354,-4419,-0.090331,-0.333629666666667,0.32,355.61,-0.19,-0.269
"192",1992,"ANDREW",8,16,0,0,0,20,922,-1,7,6,-5896,-0.100857333333333,-0.384437,0.1,356.45,0.85,-0.388,8,22.1368421052632,10.4526315789474,548.915789473684,531.521276595745,68.8105263157895,982.610526315789,1.22105263157895,14.5684210526316,253.663157894737,-3282.36842105263,-0.100857333333333,-0.384437,0.1,356.45,0.85,-0.388,8,28,21,1608,1598,150,1015,5,26,349,957,-0.100857333333333,-0.384437,0.1,356.45,0.85,-0.388
"193",1992,"BONNIE",9,1,0,995,993,20,965,-4,1,0,-5599,-0.100857333333333,-0.384437,0.01,356.45,-1.76,-0.377,9.12396694214876,21.0909090909091,10.5619834710744,1273.87603305785,1263.74166666667,58.5123966942149,990.719008264463,0.0743801652892562,7.02479338842975,120.115702479339,-4573.20661157025,-0.100857333333333,-0.384437,0.022396694214876,356.45,-0.603636363636364,-0.368446280991736,10,30,21,1897,1876,95,1017,2,26,345,-1471,-0.100857333333333,-0.384437,0.11,356.45,-0.44,-0.308
"194",1992,"CHARLEY",9,21,0,328,341,25,965,-4,2,0,-4865,-0.100857333333333,-0.384437,0.01,356.45,-0.44,-0.377,9,24.9322033898305,10.6271186440678,1547.22033898305,1543.31034482759,60.9661016949153,983.847457627119,-0.169491525423729,9.71186440677966,135.491525423729,-2986.71186440678,-0.100857333333333,-0.384437,0.01,356.45,-0.44,-0.377,9,29,21,1863,1859,95,1012,2,29,355,-1080,-0.100857333333333,-0.384437,0.01,356.45,-0.44,-0.377
"195",1992,"DANIELLE",9,22,0,0,0,25,1001,-1,1,22,-4747,-0.100857333333333,-0.384437,0.01,356.45,-0.44,-0.377,9,24,10.7647058823529,192.558823529412,186.727272727273,42.1470588235294,1005.91176470588,-0.0882352941176471,6.61764705882353,215.764705882353,-3076.52941176471,-0.100857333333333,-0.384437,0.01,356.45,-0.44,-0.377,9,26,21,310,310,55,1014,0,15,354,297,-0.100857333333333,-0.384437,0.01,356.45,-0.44,-0.377
"196",1992,"EARL",9,1,0,132,126,25,990,-4,2,11,-5590,-0.100857333333333,-0.384437,0.01,356.45,-1.76,-0.377,9.40350877192983,17.7017543859649,10.6315789473684,558.385964912281,537.410714285714,37.6666666666667,1001.84210526316,-0.508771929824561,9.1578947368421,158.298245614035,-3493.9298245614,-0.100857333333333,-0.384437,0.0503508771929825,356.45,-0.972631578947368,-0.349157894736842,10,30,21,1150,1131,55,1009,0,17,335,-788,-0.100857333333333,-0.384437,0.11,356.45,-0.44,-0.308
"197",1992,"FRANCES",10,22,0,0,0,30,976,-4,4,1,-6240,-0.100857333333333,-0.384437,0.11,356.45,-1.76,-0.308,10,25.8032786885246,10.7213114754098,940.950819672131,914.35,51.344262295082,991.27868852459,-1.65573770491803,17.3114754098361,82.2950819672131,-4083.68852459016,-0.100857333333333,-0.384437,0.11,356.45,-1.76,-0.308,10,30,21,1544,1498,75,1009,1,30,352,600,-0.100857333333333,-0.384437,0.11,356.45,-1.76,-0.308
"198",1993,"ARLENE",6,18,0,0,0,25,1000,-1,1,223,-3762,-0.08198,-0.390618,0.24,357.1,-0.59,-0.189,6,19.2222222222222,9.66666666666667,137.592592592593,127.346153846154,30.2222222222222,1003.2962962963,-0.703703703703704,7.22222222222222,301.703703703704,-1156.14814814815,-0.08198,-0.390618,0.24,357.1,-0.59,-0.189,6,21,21,406,373,35,1006,0,27,343,71,-0.08198,-0.390618,0.24,357.1,-0.59,-0.189
"199",1993,"BRET",8,4,0,0,0,20,1002,-1,8,264,-4998,-0.08198,-0.390618,0.13,357.1,0.12,-0.237,8,7.5,10.5,319.482142857143,291.517857142857,38.9642857142857,1005.375,-0.285714285714286,16.5178571428571,273.25,-2192.94642857143,-0.08198,-0.390618,0.13,357.1,0.12,-0.237,8,11,21,1392,1335,50,1010,0,21,297,2799,-0.08198,-0.390618,0.13,357.1,0.12,-0.237
"200",1993,"CINDY",8,14,0,0,0,30,1007,-1,11,279,-5534,-0.08198,-0.390618,0.13,357.1,0.12,-0.237,8,15.2857142857143,11.1428571428571,245.285714285714,233.65,34.5714285714286,1010.2380952381,-0.19047619047619,12.6190476190476,293.952380952381,-3266.71428571429,-0.08198,-0.390618,0.13,357.1,0.12,-0.237,8,17,21,470,455,40,1013,0,14,330,453,-0.08198,-0.390618,0.13,357.1,0.12,-0.237
"201",1993,"DENNIS",8,23,0,1439,1439,25,1000,-1,4,227,-5908,-0.08198,-0.390618,0.13,357.1,0.12,-0.237,8,25.5609756097561,10.5365853658537,1975.82926829268,1967.3,35.8780487804878,1003.90243902439,-0.439024390243902,8.4390243902439,299.951219512195,-4867.21951219512,-0.08198,-0.390618,0.13,357.1,0.12,-0.237,8,28,21,2213,2208,45,1010,0,12,347,-2795,-0.08198,-0.390618,0.13,357.1,0.12,-0.237
"202",1993,"EMILY",8,1,0,58,53,25,960,-4,1,0,-6224,-0.08198,-0.390618,0.11,357.1,-0.57,-0.237,8.3781512605042,17.9663865546218,10.4621848739496,839.90756302521,823.728813559322,58,993.18487394958,0.369747899159664,9.26890756302521,204.27731092437,-5043.78151260504,-0.08198,-0.390618,0.122436974789916,357.1,-0.140924369747899,-0.212798319327731,9,31,21,1367,1326,100,1020,3,19,358,-51,-0.08198,-0.390618,0.13,357.1,0.12,-0.173
"203",1993,"FLOYD",9,7,0,22,22,25,966,-4,7,1,-5568,-0.08198,-0.390618,0.11,357.1,-0.57,-0.173,9,9.8,10.8,666.155555555556,633.318181818182,56.2222222222222,993.244444444444,-1.55555555555556,26.4222222222222,117.333333333333,-3947.84444444444,-0.08198,-0.390618,0.11,357.1,-0.57,-0.173,9,13,21,1499,1464,70,1012,1,43,348,-48,-0.08198,-0.390618,0.11,357.1,-0.57,-0.173
"204",1993,"GERT",9,14,0,0,0,20,970,-1,3,261,-3478,-0.08198,-0.390618,0.11,357.1,-0.57,-0.173,9,17.8070175438597,10.6315789473684,67.140350877193,58.3508771929825,38.0877192982456,998.543859649123,-0.403508771929825,9.73684210526316,298.017543859649,-507.473684210526,-0.08198,-0.390618,0.11,357.1,-0.57,-0.173,9,21,21,266,256,85,1008,2,22,344,2429,-0.08198,-0.390618,0.11,357.1,-0.57,-0.173
"205",1993,"HARVEY",9,18,0,697,692,30,990,-4,6,1,-6011,-0.08198,-0.390618,0.11,357.1,-0.57,-0.173,9,19.8,10.8,1114.44,1094.54166666667,41.88,1002.88,-0.6,21.44,73.4,-5379.92,-0.08198,-0.390618,0.11,357.1,-0.57,-0.173,9,21,21,1497,1445,65,1014,1,50,349,-3479,-0.08198,-0.390618,0.11,357.1,-0.57,-0.173
"206",1994,"ALBERTO",6,1,0,0,0,10,993,-1,1,0,-3353,-0.0739056666666667,-0.357803666666667,0.32,358.83,1.31,-0.24,6.90476190476191,6.50793650793651,10.7619047619048,75.5238095238095,69.7096774193548,26,1008.07936507937,-0.746031746031746,5.84126984126984,165.079365079365,-648.904761904762,-0.0739056666666667,-0.357803666666667,0.32952380952381,358.83,1.33,-0.239047619047619,7,30,21,421,383,55,1014,0,12,346,298,-0.0739056666666667,-0.357803666666667,0.42,358.83,1.52,-0.23
"207",1994,"BERYL",8,14,0,0,0,15,999,-1,1,16,-1249,-0.0739056666666667,-0.357803666666667,0.23,358.83,0.38,-0.244,8,16.2972972972973,10.8648648648649,22.3783783783784,18,25.1081081081081,1007.56756756757,-0.783783783783784,10.9459459459459,77.2162162162162,119.216216216216,-0.0739056666666667,-0.357803666666667,0.23,358.83,0.38,-0.244,8,19,21,178,133,50,1013,0,22,353,1036,-0.0739056666666667,-0.357803666666667,0.23,358.83,0.38,-0.244
"208",1994,"CHRIS",8,16,0,230,235,30,979,-1,9,0,-6290,-0.0739056666666667,-0.357803666666667,0.23,358.83,0.38,-0.244,8,19.6779661016949,10.728813559322,1102.16949152542,1088.05172413793,48.7627118644068,999.186440677966,0.186440677966102,16.7457627118644,232,-4591.15254237288,-0.0739056666666667,-0.357803666666667,0.23,358.83,0.38,-0.244,8,23,21,1527,1496,70,1013,1,36,354,-73,-0.0739056666666667,-0.357803666666667,0.23,358.83,0.38,-0.244
"209",1994,"DEBBY",9,9,0,269,270,25,1006,-1,14,279,-4948,-0.0739056666666667,-0.357803666666667,0.32,358.83,-1.32,-0.161,9,9.76923076923077,11.5384615384615,386.615384615385,368,45.6153846153846,1008.30769230769,-0.230769230769231,16.5384615384615,284,-3009.92307692308,-0.0739056666666667,-0.357803666666667,0.32,358.83,-1.32,-0.161,9,11,21,530,479,60,1011,0,19,288,204,-0.0739056666666667,-0.357803666666667,0.32,358.83,-1.32,-0.161
"210",1994,"ERNESTO",9,21,0,1399,1399,20,997,-1,1,0,-5890,-0.0739056666666667,-0.357803666666667,0.32,358.83,-1.32,-0.161,9,23.4285714285714,10.7142857142857,1472.37142857143,1463.55882352941,33.8,1005.6,-0.571428571428571,5.31428571428571,263.114285714286,-5306.31428571429,-0.0739056666666667,-0.357803666666667,0.32,358.83,-1.32,-0.161,9,26,21,1696,1644,50,1011,0,10,356,-4777,-0.0739056666666667,-0.357803666666667,0.32,358.83,-1.32,-0.161
"211",1994,"FLORENCE",11,2,0,1032,1027,30,972,-2,4,12,-6027,-0.0739056666666667,-0.357803666666667,0.46,358.83,0.64,-0.028,11,4.98214285714286,10.125,1526.53571428571,1510.67272727273,59.7857142857143,990.178571428571,0.214285714285714,12.75,227.678571428571,-5205.96428571429,-0.0739056666666667,-0.357803666666667,0.46,358.83,0.64,-0.028,11,8,21,1993,1957,95,1011,2,45,357,-3759,-0.0739056666666667,-0.357803666666667,0.46,358.83,0.64,-0.028
"212",1994,"GORDON",11,8,0,0,0,20,980,-1,2,0,-5012,-0.0739056666666667,-0.357803666666667,0.46,358.83,0.64,-0.028,11,14.6851851851852,10.6944444444444,146.12962962963,133.299065420561,40.2407407407407,1000.07407407407,-0.222222222222222,9.75925925925926,167.638888888889,-1148.16666666667,-0.0739056666666667,-0.357803666666667,0.46,358.83,0.64,-0.028,11,21,21,523,504,75,1013,1,35,353,857,-0.0739056666666667,-0.357803666666667,0.46,358.83,0.64,-0.028
"213",1995,"ALLISON",6,3,0,0,0,30,982,-4,9,0,-4998,-0.031064,-0.229470333333333,0.45,360.82,0.13,0.355,6,6.56923076923077,10.3384615384615,142.523076923077,122.703125,44.5230769230769,992.892307692308,-2.41538461538462,18.6923076923077,126.784615384615,-1427.55384615385,-0.031064,-0.229470333333333,0.45,360.82,0.13,0.355,6,11,21,423,375,65,1005,1,40,360,180,-0.031064,-0.229470333333333,0.45,360.82,0.13,0.355
"214",1995,"BARRY",7,5,0,0,0,20,989,-1,0,0,-5422,-0.031064,-0.229470333333333,0.49,360.82,-0.22,0.305,7,7.35714285714286,10.6428571428571,454.928571428571,448.219512195122,40.2142857142857,1003.14285714286,-0.380952380952381,10.8809523809524,50.0952380952381,-4279.57142857143,-0.031064,-0.229470333333333,0.49,360.82,-0.22,0.305,7,10,21,656,623,60,1019,0,36,163,160,-0.031064,-0.229470333333333,0.49,360.82,-0.22,0.305
"215",1995,"CHANTAL",7,12,0,304,303,25,991,-4,3,1,-5993,-0.031064,-0.229470333333333,0.49,360.82,-0.22,0.305,7,16.5121951219512,10.3170731707317,627.792682926829,605.432098765432,44.6707317073171,1002.56097560976,-0.74390243902439,16.5609756097561,195.609756097561,-4929.65853658537,-0.031064,-0.229470333333333,0.49,360.82,-0.22,0.305,7,22,21,1074,1054,60,1012,0,72,355,-58,-0.031064,-0.229470333333333,0.49,360.82,-0.22,0.305
"216",1995,"DEAN",7,1,0,0,0,20,999,-1,0,0,-3139,-0.031064,-0.229470333333333,0.48,360.82,-0.22,0.174,7.36585365853659,19.4634146341463,10.6829268292683,113.560975609756,106.5,26.0243902439024,1004.60975609756,-0.902439024390244,6.58536585365854,231.512195121951,-707,-0.031064,-0.229470333333333,0.486341463414634,360.82,0.112926829268293,0.257073170731707,8,31,21,397,385,40,1009,0,13,337,324,-0.031064,-0.229470333333333,0.49,360.82,0.69,0.305
"217",1995,"ERIN",7,1,0,0,0,20,973,-1,3,0,-4769,-0.031064,-0.229470333333333,0.48,360.82,-0.22,0.174,7.85185185185185,7.40740740740741,10,70.1666666666667,63.2452830188679,49.1851851851852,993.740740740741,0.037037037037037,11.1481481481481,242.277777777778,-521.166666666667,-0.031064,-0.229470333333333,0.481481481481481,360.82,0.555185185185185,0.193407407407407,8,31,21,299,273,80,1008,1,24,355,297,-0.031064,-0.229470333333333,0.49,360.82,0.69,0.305
"218",1995,"FELIX",8,8,0,111,80,30,929,-4,3,0,-6095,-0.031064,-0.229470333333333,0.48,360.82,0.69,0.174,8,16.0289855072464,10.4782608695652,839.608695652174,816.14598540146,64.8913043478261,975.615942028986,0.239130434782609,15.5,202.347826086957,-4397.26811594203,-0.031064,-0.229470333333333,0.48,360.82,0.69,0.174,8,25,21,2031,1986,120,1010,4,42,356,-75,-0.031064,-0.229470333333333,0.48,360.82,0.69,0.174
"219",1995,"GABRIELLE",8,9,0,0,0,30,990,-1,1,0,-3716,-0.031064,-0.229470333333333,0.48,360.82,0.69,0.174,8,10.4210526315789,10.8947368421053,121.894736842105,111.722222222222,41.2631578947368,997.105263157895,-0.368421052631579,4.21052631578947,258.842105263158,-1697.05263157895,-0.031064,-0.229470333333333,0.48,360.82,0.69,0.174,8,12,21,305,274,60,1007,0,7,328,88,-0.031064,-0.229470333333333,0.48,360.82,0.69,0.174
"220",1995,"HUMBERTO",8,1,0,1470,1463,30,968,-1,5,2,-5796,-0.031064,-0.229470333333333,0.34,360.82,0.31,0.044,8.01219512195122,26.2317073170732,10.3170731707317,1745.31707317073,1734.37037037037,73.0853658536585,981.548780487805,1.04878048780488,10.4146341463415,218.012195121951,-4665.21951219512,-0.031064,-0.229470333333333,0.478292682926829,360.82,0.685365853658537,0.172414634146341,9,31,21,2008,1999,95,1009,2,19,354,-3164,-0.031064,-0.229470333333333,0.48,360.82,0.69,0.174
"221",1995,"IRIS",8,1,0,77,72,30,957,-4,1,0,-6917,-0.031064,-0.229470333333333,0.34,360.82,0.31,0.044,8.4108527131783,17.3255813953488,10.5116279069767,737.100775193798,717.953125,62.8449612403101,984.364341085271,-0.232558139534884,12.3255813953488,155.441860465116,-4314.58139534884,-0.031064,-0.229470333333333,0.422480620155039,360.82,0.533875968992248,0.120589147286822,9,31,21,1466,1449,95,1008,2,50,358,-34,-0.031064,-0.229470333333333,0.48,360.82,0.69,0.174
"222",1995,"JERRY",8,22,0,0,0,20,1002,-1,3,1,-722,-0.031064,-0.229470333333333,0.48,360.82,0.69,0.174,8,24.9302325581395,10.6744186046512,12.5116279069767,8.73809523809524,26.2093023255814,1005.37209302326,-0.790697674418605,6.09302325581395,240.906976744186,22.7441860465116,-0.031064,-0.229470333333333,0.48,360.82,0.69,0.174,8,28,21,97,82,35,1010,0,13,356,242,-0.031064,-0.229470333333333,0.48,360.82,0.69,0.174
"223",1995,"KAREN",8,1,0,1214,1211,30,1000,-1,3,29,-5937,-0.031064,-0.229470333333333,0.34,360.82,0.31,0.044,8.27868852459016,21.1639344262295,10.7213114754098,1597.77049180328,1587.73333333333,37,1002.85245901639,-0.327868852459016,11.8688524590164,291.360655737705,-4788.40983606557,-0.031064,-0.229470333333333,0.440983606557377,360.82,0.584098360655738,0.137770491803279,9,31,21,2051,2007,45,1009,0,26,347,-2624,-0.031064,-0.229470333333333,0.48,360.82,0.69,0.174
"224",1995,"LUIS",8,1,0,13,0,30,935,-4,2,8,-7757,-0.031064,-0.229470333333333,0.34,360.82,0.31,0.044,8.78512396694215,11.4710743801653,10.5619834710744,923.752066115703,904.8,93.9504132231405,958.776859504132,1.79338842975207,14.3471074380165,228.173553719008,-4611.38842975207,-0.031064,-0.229470333333333,0.370082644628099,360.82,0.391652892561983,0.0719338842975207,9,31,21,1885,1871,130,1008,4,57,359,-41,-0.031064,-0.229470333333333,0.48,360.82,0.69,0.174
"225",1995,"MARILYN",9,1,0,35,30,20,949,-4,3,0,-8224,-0.031064,-0.229470333333333,0.34,360.82,0.19,0.044,9.04545454545454,20.3896103896104,10.5974025974026,927.357142857143,912.666666666667,50.4090909090909,992.227272727273,-1.46103896103896,8.74675324675325,171,-4674.73376623377,-0.031064,-0.229470333333333,0.346818181818182,360.82,0.304545454545455,0.0461818181818182,10,30,21,1684,1674,100,1016,3,18,355,216,-0.031064,-0.229470333333333,0.49,360.82,0.31,0.092
"226",1995,"NOEL",9,1,0,1356,1356,25,987,-4,1,0,-5759,-0.031064,-0.229470333333333,0.34,360.82,0.19,0.044,9.61797752808989,13.2696629213483,10.5842696629213,1905.26966292135,1895.79545454545,49.4719101123596,995.685393258427,-0.0786516853932584,8.87640449438202,160.426966292135,-4213.60674157303,-0.031064,-0.229470333333333,0.432696629213483,360.82,0.235842696629213,0.0736629213483146,10,30,21,2436,2431,65,1007,1,22,355,-2329,-0.031064,-0.229470333333333,0.49,360.82,0.31,0.092
